Wall time,Step,Value
1777293964.3356335,122880,-32.773983001708984
1777293999.058504,124928,-49.91387176513672
1777294031.3093345,126976,-58.9218635559082
1777294061.3709855,129024,-66.15039825439453
1777294097.4405062,131072,-42.646339416503906
1777294125.531514,133120,-43.19257736206055
1777294147.6291184,135168,-38.41100311279297
1777294163.828733,137216,-20.61502456665039
1777294179.1538348,139264,-10.784594535827637
1777294193.6287274,141312,3.430492639541626
1777294207.736259,143360,1.2121502161026
1777294222.232459,145408,8.577805519104004
1777294236.2267814,147456,-3.6096270084381104
1777294251.5525198,149504,-15.507369995117188
1777294279.3291202,151552,-20.43438148498535
1777294303.1455007,153600,-30.025386810302734
1777294340.1720328,155648,-19.598419189453125
1777294372.3224878,157696,-17.81971549987793
1777294407.2263756,159744,-4.799266815185547
1777294444.2086651,161792,-0.2660723030567169
1777294473.3319035,163840,-6.340953350067139
1777294494.9467306,165888,-2.5950300693511963
1777294510.3434734,167936,-11.382272720336914
1777294524.8740714,169984,-1.7309379577636719
1777294539.676969,172032,9.194002151489258
1777294553.7654843,174080,13.796199798583984
1777294567.8839638,176128,20.70111083984375
1777294597.2528834,178176,2.6109349727630615
1777294631.625043,180224,13.508308410644531
1777294652.3031495,182272,19.502737045288086
1777294666.90063,184320,4.557982921600342
1777294681.343887,186368,-11.285515785217285
1777294695.8853998,188416,-19.85036277770996
1777294710.801176,190464,-9.532709121704102
1777294725.5232909,192512,-8.788688659667969
1777294739.9210818,194560,2.4082140922546387
1777294754.1623347,196608,16.583152770996094
1777294768.3397195,198656,15.601749420166016
1777294782.5101378,200704,15.907477378845215
1777294796.5638363,202752,6.5535502433776855
1777295974.4545002,2048,-220.84768676757812
1777295989.6705954,4096,-224.59971618652344
1777296004.3983343,6144,-227.61688232421875
1777296018.9928942,8192,-226.98345947265625
1777296033.526528,10240,-232.54144287109375
1777296047.6756415,12288,-211.00344848632812
1777296062.2638202,14336,-216.3255615234375
1777296077.3537557,16384,-201.18017578125
1777296092.4515924,18432,-185.02528381347656
1777296108.0761344,20480,-186.0171356201172
1777296122.8321054,22528,-170.4222412109375
1777296137.917785,24576,-162.71835327148438
1777296152.1448069,26624,-160.41639709472656
1777296166.5584445,28672,-157.93431091308594
1777296189.231803,30720,-160.83631896972656
1777296225.8397586,32768,-160.40133666992188
1777296261.019013,34816,-130.0543212890625
1777296295.9418035,36864,-121.43731689453125
1777296330.6079118,38912,-119.8570327758789
1777296354.8040514,40960,-128.9922637939453
1777296370.0017817,43008,-135.0963592529297
1777296384.8108919,45056,-132.36444091796875
1777296399.808945,47104,-114.00666046142578
1777296414.0988085,49152,-86.9482650756836
1777296428.4913409,51200,-90.76234436035156
1777296443.09246,53248,-82.7522201538086
1777296457.4611747,55296,-88.35631561279297
1777296471.9397898,57344,-78.73786163330078
1777296486.5105078,59392,-75.31573486328125
1777296501.008041,61440,-73.62821960449219
1777296515.2957544,63488,-78.78289031982422
1777296529.4251375,65536,-88.408935546875
1777296544.211599,67584,-90.76982879638672
1777296558.354446,69632,-90.9500961303711
1777296572.4636087,71680,-83.77731323242188
1777296587.110304,73728,-98.48121643066406
1777296601.5250049,75776,-93.89055633544922
1777296616.1531684,77824,-73.62455749511719
1777296630.112761,79872,-54.833702087402344
1777296645.2665439,81920,-36.77994155883789
1777296659.5518734,83968,-39.1501579284668
1777296673.7781136,86016,-38.42076873779297
1777296688.1708553,88064,-54.73790740966797
1777296703.6260118,90112,-68.58528137207031
1777296718.2312102,92160,-65.59962463378906
1777296732.3732603,94208,-67.34449768066406
1777296747.5765798,96256,-50.07308578491211
1777296761.7972705,98304,-44.13343048095703
1777296776.1976104,100352,-37.47492980957031
1777296928.377781,102400,-26.477750778198242
1777296942.6393209,104448,-39.30269241333008
1777296956.7210345,106496,-37.882511138916016
1777296970.942078,108544,-34.302215576171875
1777296985.1981766,110592,-36.30635070800781
1777296999.879766,112640,-32.934391021728516
1777297014.5509272,114688,-35.57600784301758
1777297029.69447,116736,-33.69173812866211
1777297044.393524,118784,-32.82312774658203
1777297058.5265474,120832,-25.37818717956543
1777297072.4804816,122880,-11.926774024963379
1777297087.0138814,124928,-25.084218978881836
1777297101.1154156,126976,-13.634740829467773
1777297115.2428782,129024,-9.644800186157227
1777297148.1432343,131072,-14.384055137634277
1777297184.722577,133120,-13.997618675231934
1777297218.9839017,135168,-9.464681625366211
1777297254.1579585,137216,3.463045120239258
1777297289.5921566,139264,0.2871895730495453
1777297324.1857698,141312,6.113702774047852
1777297359.1193547,143360,-5.233471393585205
1777297385.9886584,145408,-10.644271850585938
1777297406.2744458,147456,-13.33170223236084
1777297423.0933604,149504,-5.19128942489624
1777297439.83996,151552,-4.230748653411865
1777297456.960312,153600,-17.918800354003906
1777297473.7463357,155648,-22.074399948120117
1777297491.0138357,157696,-5.1375412940979
1777297508.594396,159744,3.3455405235290527
1777297522.9528651,161792,6.6917829513549805
1777297537.822659,163840,12.33237075805664
1777297553.097446,165888,20.259654998779297
1777297568.308205,167936,30.630735397338867
1777297582.480318,169984,43.25056838989258
1777297607.3338284,172032,40.95724105834961
1777297641.9222963,174080,34.508941650390625
1777297659.8031292,176128,19.157014846801758
1777297673.8607502,178176,17.316667556762695
1777297689.2671475,180224,19.793027877807617
1777297704.5095456,182272,35.58802795410156
1777297724.1664026,184320,34.43159103393555
1777297742.9930477,186368,28.855106353759766
1777297763.1586623,188416,33.463199615478516
1777297781.2056003,190464,37.05174255371094
1777297796.85753,192512,45.15260696411133
1777297813.6665444,194560,46.91987991333008
1777297849.8877501,196608,45.080284118652344
1777297884.7063882,198656,35.027835845947266
1777297919.9640274,200704,27.936317443847656
1777297953.7479076,202752,30.89877700805664
1777297986.9348402,204800,36.7603645324707
1777298022.4718978,206848,28.78667640686035
1777298057.5744135,208896,24.74834442138672
1777298091.4854882,210944,20.65363121032715
1777298126.3863835,212992,30.24106788635254
1777298158.8704443,215040,32.392822265625
1777298193.403324,217088,40.49468231201172
1777298229.321588,219136,46.88251495361328
1777298255.33493,221184,47.236053466796875
1777298274.1893523,223232,36.11125564575195
1777298291.61563,225280,46.32441711425781
1777298307.9196858,227328,55.11266326904297
1777298322.8717606,229376,51.725364685058594
1777298339.8040762,231424,32.69112777709961
1777298354.6480877,233472,18.323158264160156
1777298369.6610625,235520,34.53833770751953
1777298384.5669458,237568,56.466670989990234
1777298400.554524,239616,60.16960906982422
1777298482.540434,241664,46.274986267089844
1777298500.5202327,243712,39.362857818603516
1777298517.213162,245760,47.451507568359375
1777298533.808771,247808,61.07877731323242
1777298563.750161,249856,67.14125061035156
1777298602.7245255,251904,60.133750915527344
1777301557.745684,253952,53.74470901489258
1777301572.6806707,256000,47.00353240966797
1777301588.2592642,258048,49.32099533081055
1777301603.0669281,260096,44.00798034667969
1777301617.8668535,262144,47.45109176635742
1777301632.5790403,264192,47.84723663330078
1777301647.5555003,266240,53.22076416015625
1777301662.3008945,268288,56.75968933105469
1777301676.9826894,270336,59.32008743286133
1777301691.7050092,272384,49.40188980102539
1777301706.4340372,274432,56.05530548095703
1777301721.1211236,276480,60.040504455566406
1777301735.293563,278528,36.81312942504883
1777301750.9832864,280576,46.53873062133789
1777301766.4995854,282624,53.24342346191406
1777301783.7713869,284672,54.09224319458008
1777301798.975481,286720,70.14321899414062
1777301815.9020982,288768,70.56743621826172
1777301832.011478,290816,70.0924301147461
1777301846.9298687,292864,64.57235717773438
1777301862.9253938,294912,74.83616638183594
1777301878.4974394,296960,68.51937103271484
1777301895.3234074,299008,55.68585968017578
1777301910.7649055,301056,50.583038330078125
1777301926.7699993,303104,40.342742919921875
1777301944.0613961,305152,31.18525505065918
1777301959.6597714,307200,28.051300048828125
1777301974.670962,309248,53.11625289916992
1777301989.055719,311296,71.37126159667969
1777302004.3712947,313344,80.33734130859375
1777302018.8835921,315392,75.52835845947266
1777302035.5599062,317440,73.2001724243164
1777302053.420516,319488,74.58493041992188
1777302073.3044987,321536,58.48807907104492
1777302089.2297869,323584,55.88872528076172
1777302121.7275832,325632,67.64740753173828
1777302158.1226926,327680,56.69292449951172
1777302175.5497983,329728,55.15838623046875
1777302190.4410226,331776,52.874027252197266
1777302205.2849245,333824,54.32602310180664
1777302235.5864787,335872,77.74119567871094
1777302262.917416,337920,75.15788269042969
1777302294.8973553,339968,62.98848342895508
1777302330.4918454,342016,67.42049407958984
1777302366.6803412,344064,75.4066390991211
1777302400.3089843,346112,80.58246612548828
1777302421.8012142,348160,75.38514709472656
1777302436.634592,350208,79.64443969726562
1777302451.2681208,352256,68.01473236083984
1777302465.8633904,354304,72.45147705078125
1777302480.8808568,356352,72.65076446533203
1777302498.5751417,358400,70.68523406982422
1777302513.521586,360448,71.9882583618164
1777302528.4755614,362496,76.96514129638672
1777302544.004637,364544,86.35807037353516
1777302559.8394654,366592,63.32820129394531
1777302574.6918647,368640,67.29313659667969
1777302589.5083463,370688,81.20020294189453
1777302603.249105,372736,74.10985565185547
1777302618.2081382,374784,57.473567962646484
1777302634.0619986,376832,56.05847930908203
1777302649.725274,378880,77.4216537475586
1777302664.9686334,380928,78.22515106201172
1777302679.8778589,382976,72.63544464111328
1777302695.3522632,385024,71.0704116821289
1777302709.7925258,387072,69.91320037841797
1777302725.2170875,389120,82.76597595214844
1777302741.1253726,391168,76.94645690917969
1777302755.6136036,393216,52.201576232910156
1777302770.3452568,395264,60.376434326171875
1777302785.7861886,397312,78.58883666992188
1777302800.8697076,399360,82.16490936279297
1777302816.3167453,401408,88.55803680419922
1777302831.263306,403456,93.65895080566406
