Wall time,Step,Value
1777717929.3355644,1187840,342.6499938964844
1777717946.5548787,1189888,342.6499938964844
1777717963.8708472,1191936,349.5899963378906
1777717980.9398208,1193984,333.1000061035156
1777717998.0093844,1196032,326.94000244140625
1777718015.0406165,1198080,329.20001220703125
1777718048.993922,1202176,333.45001220703125
1777718065.9462366,1204224,332.17999267578125
1777718150.7931728,1214464,316.3999938964844
1777718167.9676297,1216512,322.0
1777718218.658675,1222656,316.42999267578125
1777718235.8292243,1224704,315.4700012207031
1777718287.2255297,1230848,328.2300109863281
1777718321.2451324,1234944,314.1700134277344
1777718389.2642076,1243136,314.6400146484375
1777718423.4507232,1247232,326.04998779296875
1777718457.3527086,1251328,328.44000244140625
1777718491.2716227,1255424,322.57000732421875
1777718542.5469527,1261568,318.739990234375
1777718610.1333535,1269760,328.7099914550781
1777718627.0515852,1271808,331.1600036621094
1777718660.9651363,1275904,332.04998779296875
1777718712.0647628,1282048,325.4800109863281
1777718780.018462,1290240,333.5
1777718864.9563088,1300480,336.8399963378906
1777718983.878279,1314816,308.5
1777719000.8063867,1316864,305.5299987792969
1777719034.7998068,1320960,303.8500061035156
1777719051.826092,1323008,306.739990234375
1777719068.8056152,1325056,308.0299987792969
1777719085.7874434,1327104,307.2200012207031
1777719102.7630193,1329152,313.1700134277344
1777719119.6123345,1331200,315.75
1777719170.9178898,1337344,317.9100036621094
1777719238.9391944,1345536,326.8999938964844
1777719256.2804434,1347584,325.82000732421875
1777719324.0358267,1355776,319.3900146484375
1777719374.9529703,1361920,310.29998779296875
1777719408.8780966,1366016,307.19000244140625
1777719442.8128326,1370112,317.57000732421875
1777719493.8343673,1376256,315.8399963378906
1777719510.6910574,1378304,323.75
1777719527.8738098,1380352,325.6099853515625
1777719544.8070292,1382400,327.25
1777719562.0166545,1384448,329.1400146484375
1777719596.2460046,1388544,323.4700012207031
1777719613.308293,1390592,325.57000732421875
1777719630.4165294,1392640,326.6700134277344
1777719664.5941694,1396736,336.2200012207031
1777719681.5813913,1398784,339.3900146484375
1777719698.7013607,1400832,339.3900146484375
1777719715.7244637,1402880,342.8299865722656
1777719750.0271678,1406976,337.5199890136719
1777719784.5742443,1411072,337.79998779296875
1777719801.8094676,1413120,328.3999938964844
1777719924.544926,1427456,317.55999755859375
1777719976.9611995,1433600,310.6300048828125
1777719994.050854,1435648,314.2099914550781
1777720011.3310947,1437696,314.30999755859375
1777720045.6721199,1441792,306.9700012207031
1777720097.244822,1447936,304.95001220703125
1777720131.8231647,1452032,323.57000732421875
1777720166.5780327,1456128,325.17999267578125
1777720235.8421211,1464320,325.55999755859375
1777720305.5582561,1472512,321.8599853515625
1777720357.9276025,1478656,318.989990234375
1777720375.251893,1480704,325.239990234375
1777720392.5548139,1482752,318.19000244140625
1777720409.842855,1484800,313.6199951171875
1777720427.2581446,1486848,315.4200134277344
1777720513.3515186,1497088,314.5400085449219
1777720616.205111,1509376,308.0299987792969
1777720650.4686694,1513472,303.6700134277344
1777720667.5143688,1515520,311.1099853515625
1777720684.6352823,1517568,301.95001220703125
1777720735.781181,1523712,310.5199890136719
1777720787.226296,1529856,321.3500061035156
1777720804.513745,1531904,325.04998779296875
1777720855.9649692,1538048,339.04998779296875
1777720873.3181846,1540096,346.79998779296875
1777720890.42263,1542144,345.3399963378906
1777720924.5703206,1546240,349.7799987792969
1777720958.929527,1550336,354.0
1777721062.1454148,1562624,344.2099914550781
1777721113.7290165,1568768,335.739990234375
1777721130.958253,1570816,328.9800109863281
1777721182.7318573,1576960,334.3599853515625
1777721199.7313342,1579008,320.739990234375
1777721217.0032258,1581056,320.54998779296875
1777721251.311802,1585152,318.3800048828125
1777721268.3288834,1587200,315.6300048828125
1777721285.4139884,1589248,312.4100036621094
1777721371.3874712,1599488,319.5899963378906
1777721440.6322532,1607680,308.4700012207031
1777721457.6863394,1609728,312.30999755859375
1777721491.8195379,1613824,315.739990234375
1777721525.8220265,1617920,315.3599853515625
1777721560.2312243,1622016,311.1300048828125
1777721577.377659,1624064,313.6000061035156
1777721594.431453,1626112,313.1000061035156
1777721611.4923127,1628160,315.6099853515625
1777721628.4532523,1630208,314.17999267578125
1777721679.3674695,1636352,325.8599853515625
1777721713.2951074,1640448,333.0799865722656
1777721747.445971,1644544,337.260009765625
1777721798.4741392,1650688,336.8500061035156
1777721832.1578653,1654784,353.3800048828125
1777721849.197182,1656832,353.1499938964844
1777721866.0838082,1658880,352.9800109863281
1777721935.1917062,1667072,337.4100036621094
1777721969.2945945,1671168,318.79998779296875
1777721986.236169,1673216,321.20001220703125
1777722020.2970586,1677312,324.80999755859375
1777722072.1501892,1683456,318.8800048828125
1777722140.3804147,1691648,317.7900085449219
1777722192.2019792,1697792,328.79998779296875
1777722243.5614166,1703936,347.5400085449219
1777722260.4028223,1705984,341.8399963378906
