Wall time,Step,Value
1770974994.6908424,4096,171.0748291015625
1770975006.9788432,6144,176.46206665039062
1770975019.3661883,8192,187.48875427246094
1770975031.578645,10240,62.870140075683594
1770975043.83616,12288,81.80783081054688
1770975056.1397965,14336,115.74226379394531
1770975068.7774508,16384,38.33751678466797
1770975081.2250912,18432,53.989627838134766
1770975093.7618015,20480,40.6736946105957
1770975106.2212565,22528,64.23466491699219
1770975118.734976,24576,52.62030792236328
1770975131.260522,26624,57.709598541259766
1770975143.800573,28672,37.8983268737793
1770975156.362179,30720,133.1624755859375
1770975168.872156,32768,35.12071228027344
1770975181.3727064,34816,68.5185775756836
1770975193.5279603,36864,48.82931900024414
1770975205.6528468,38912,76.0173110961914
1770975217.9257765,40960,34.28980255126953
1770975230.2781782,43008,50.879539489746094
1770975242.6992197,45056,47.00959014892578
1770975254.8136108,47104,74.65765380859375
1770975266.9268126,49152,39.824344635009766
1770975279.2015817,51200,32.529937744140625
1770975291.4773936,53248,74.35850524902344
1770975304.184923,55296,43.593528747558594
1770975316.6527941,57344,41.9223747253418
1770975329.0856893,59392,49.48955535888672
1770975342.1949563,61440,58.79029083251953
1770975354.802049,63488,55.512550354003906
1770975367.6364853,65536,34.758033752441406
1770975380.4418075,67584,79.6746826171875
1770975393.1852345,69632,28.86824607849121
1770975405.651184,71680,30.591825485229492
1770975417.9190276,73728,36.58171463012695
1770975430.1857312,75776,64.94242858886719
1770975442.2823474,77824,40.17914581298828
1770975454.355801,79872,39.365272521972656
1770975466.6876135,81920,42.08045196533203
1770975478.9180903,83968,78.19205474853516
1770975491.3370647,86016,28.798419952392578
1770975503.7163782,88064,50.996238708496094
1770975515.8630226,90112,45.723915100097656
1770975527.9137943,92160,41.32159423828125
1770975540.1586254,94208,24.51536750793457
1770975552.497106,96256,31.321922302246094
1770975565.003682,98304,47.9462890625
1770975578.0670564,100352,41.26432418823242
1770975590.4278922,102400,24.36204719543457
1770975602.88887,104448,40.06596755981445
1770975615.2818327,106496,27.890085220336914
1770975627.8887825,108544,35.57907485961914
1770975640.3398457,110592,32.61403274536133
1770975652.8338437,112640,56.12991714477539
1770975665.1985505,114688,28.199344635009766
1770975678.6412258,116736,25.98487091064453
1770975690.830993,118784,33.56822967529297
1770975703.0158021,120832,32.54410171508789
1770975715.2852986,122880,29.19565773010254
1770975727.5580103,124928,43.12070846557617
1770975739.7649062,126976,23.423250198364258
1770975752.0100017,129024,18.943981170654297
1770975764.4757452,131072,28.408876419067383
1770975776.7838778,133120,33.20159912109375
1770975789.0897892,135168,23.462127685546875
1770975801.384721,137216,29.85572624206543
1770975813.8184547,139264,47.07170867919922
1770975826.168946,141312,32.78019332885742
1770975838.7341695,143360,39.717159271240234
1770975851.3872285,145408,34.34187316894531
1770975864.018145,147456,20.889949798583984
1770975876.4712489,149504,37.897003173828125
1770975888.8809452,151552,25.522686004638672
1770975901.6821856,153600,34.8632698059082
1770975914.3503451,155648,47.22730255126953
1770975926.7087584,157696,22.91359519958496
1770975939.0700498,159744,22.586801528930664
1770975951.2993212,161792,22.251493453979492
1770975963.7094827,163840,23.872745513916016
1770975975.939081,165888,31.0003604888916
1770975988.1631644,167936,35.75648498535156
1770976000.6050594,169984,27.177324295043945
1770976013.01418,172032,17.67738914489746
